,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
25,3239,0.5823629,0.00033007818,,,,,,,,,
26,3249,0.58599615,0.00033103517,,,,,,,,,
27,3259,0.57264906,0.00033199223,,,,,,,,,
28,3269,0.58914477,0.00033294928,,,,,,,,,
29,3279,0.5789943,0.00033390627,,,,,,,,,
30,3289,0.5849262,0.00033486332,,,,,,,,,
31,3299,0.5869049,0.00033582037,,,,,,,,,
32,3309,0.563554,0.00033677736,,,,,,,,,
33,3319,0.5822071,0.0003377344,,,,,,,,,
34,3329,0.576157,0.00033869146,,,,,,,,,
35,3339,0.5646231,0.00033964845,,,,,,,,,
36,3349,0.5830226,0.0003406055,,,,,,,,,
37,3359,0.58533895,0.00034156255,,,,,,,,,
38,3369,0.5656626,0.00034251955,,,,,,,,,
39,3379,0.5800554,0.0003434766,,,,,,,,,
40,3389,0.562851,0.00034443365,,,,,,,,,
41,3399,0.5805119,0.00034539064,,,,,,,,,
42,3409,0.5557617,0.0003463477,,,,,,,,,
43,3419,0.5836109,0.00034730474,,,,,,,,,
44,3429,0.57590234,0.00034826173,,,,,,,,,
45,3439,0.5703419,0.00034921878,,,,,,,,,
46,3449,0.5804255,0.00035017583,,,,,,,,,
47,3459,0.5742795,0.00035113283,,,,,,,,,
48,3469,0.5748353,0.00035208988,,,,,,,,,
49,3479,0.5804931,0.00035304693,,,,,,,,,
50,3489,0.57127196,0.00035400392,,,,,,,,,
51,3499,0.57581437,0.00035496097,,,,,,,,,
52,3509,0.5739653,0.00035591802,,,,,,,,,
53,3519,0.5605792,0.000356875,,,,,,,,,
54,3529,0.5773617,0.00035783206,,,,,,,,,
55,3539,0.5801251,0.0003587891,,,,,,,,,
56,3549,0.5797614,0.00035974616,,,,,,,,,
57,3559,0.5646044,0.00036070315,,,,,,,,,
58,3569,0.5668834,0.0003616602,,,,,,,,,
59,3579,0.56167364,0.00036261725,,,,,,,,,
60,3589,0.568287,0.00036357425,,,,,,,,,
61,3599,0.578406,0.0003645313,,,,,,,,,
62,3609,0.578302,0.00036548835,,,,,,,,,
63,3619,0.5842226,0.00036644534,,,,,,,,,
64,3629,0.58730435,0.0003674024,,,,,,,,,
65,3639,0.57901317,0.00036835944,,,,,,,,,
66,3649,0.5741618,0.00036931643,,,,,,,,,
67,3659,0.5584574,0.00037027348,,,,,,,,,
