,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
15,1159,0.57770747,0.00013101567,,,,,,,,,
16,1169,0.6040244,0.00013197272,,,,,,,,,
17,1179,0.57950175,0.00013292971,,,,,,,,,
18,1189,0.58683825,0.00013388676,,,,,,,,,
19,1199,0.5864681,0.00013484381,,,,,,,,,
20,1209,0.5931816,0.0001358008,,,,,,,,,
21,1219,0.5906429,0.00013675785,,,,,,,,,
22,1229,0.58444875,0.0001377149,,,,,,,,,
23,1239,0.59835446,0.0001386719,,,,,,,,,
24,1249,0.5710123,0.00013962894,,,,,,,,,
25,1259,0.57089376,0.000140586,,,,,,,,,
26,1269,0.5796176,0.00014154299,,,,,,,,,
27,1279,0.59337187,0.00014250004,,,,,,,,,
28,1289,0.5883321,0.00014345709,,,,,,,,,
29,1299,0.59284437,0.00014441408,,,,,,,,,
30,1309,0.60427266,0.00014537113,,,,,,,,,
31,1319,0.5724139,0.00014632818,,,,,,,,,
32,1329,0.5845733,0.00014728517,,,,,,,,,
33,1339,0.5952368,0.00014824222,,,,,,,,,
34,1349,0.5702909,0.00014919927,,,,,,,,,
35,1359,0.5959428,0.00015015627,,,,,,,,,
36,1369,0.58285415,0.00015111332,,,,,,,,,
37,1379,0.60039574,0.00015207037,,,,,,,,,
38,1389,0.57623696,0.00015302736,,,,,,,,,
39,1399,0.5710792,0.00015398441,,,,,,,,,
40,1409,0.5634717,0.00015494146,,,,,,,,,
41,1419,0.6008402,0.00015589845,,,,,,,,,
42,1429,0.58095753,0.0001568555,,,,,,,,,
43,1439,0.58606243,0.00015781255,,,,,,,,,
44,1449,0.59054315,0.00015876954,,,,,,,,,
45,1459,0.59269625,0.0001597266,,,,,,,,,
46,1469,0.5873803,0.00016068364,,,,,,,,,
47,1479,0.59494066,0.00016164064,,,,,,,,,
48,1489,0.5789883,0.00016259769,,,,,,,,,
49,1499,0.56836605,0.00016355474,,,,,,,,,
50,1509,0.5867864,0.00016451173,,,,,,,,,
