,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
46,2459,0.53730786,0.0002554297,,,,,,,,,
47,2469,0.5267014,0.00025638676,,,,,,,,,
48,2479,0.53543615,0.0002573438,,,,,,,,,
49,2489,0.53249776,0.0002583008,,,,,,,,,
50,2499,0.53425837,0.00025925785,,,,,,,,,
51,2509,0.5285284,0.0002602149,,,,,,,,,
52,2519,0.51462746,0.0002611719,,,,,,,,,
53,2529,0.53551674,0.00026212895,,,,,,,,,
54,2539,0.535953,0.000263086,,,,,,,,,
55,2549,0.5252699,0.000264043,,,,,,,,,
56,2559,0.52633303,0.00026500004,,,,,,,,,
57,2569,0.5255231,0.0002659571,,,,,,,,,
58,2579,0.5325397,0.00026691408,,,,,,,,,
59,2589,0.53267,0.00026787113,,,,,,,,,
60,2599,0.5180365,0.00026882818,,,,,,,,,
61,2609,0.5151147,0.00026978517,,,,,,,,,
62,2619,0.5449611,0.00027074222,,,,,,,,,
63,2629,0.53086966,0.00027169927,,,,,,,,,
64,2639,0.52648914,0.00027265627,,,,,,,,,
65,2649,0.513835,0.00027361332,,,,,,,,,
66,2659,0.53975904,0.00027457037,,,,,,,,,
67,2669,0.51198506,0.00027552736,,,,,,,,,
68,2679,0.51551116,0.0002764844,,,,,,,,,
69,2689,0.52756333,0.00027744146,,,,,,,,,
70,2699,0.5231432,0.00027839845,,,,,,,,,
71,2709,0.51419127,0.0002793555,,,,,,,,,
72,2719,0.5157234,0.00028031255,,,,,,,,,
73,2729,0.5299984,0.00028126955,,,,,,,,,
74,2739,0.52905405,0.0002822266,,,,,,,,,
75,2749,0.517887,0.00028318365,,,,,,,,,
76,2759,0.5131314,0.00028414064,,,,,,,,,
77,2769,0.53059626,0.0002850977,,,,,,,,,
78,2779,0.525605,0.00028605474,,,,,,,,,
79,2789,0.51207364,0.00028701173,,,,,,,,,
80,2799,0.5050202,0.00028796878,,,,,,,,,
81,2809,0.52389246,0.00028892583,,,,,,,,,
82,2819,0.518327,0.00028988282,,,,,,,,,
83,2829,0.5204681,0.00029083987,,,,,,,,,
84,2839,0.52376634,0.00029179693,,,,,,,,,
85,2849,0.5248375,0.00029275392,,,,,,,,,
86,2859,0.5229305,0.00029371097,,,,,,,,,
87,2869,0.5005323,0.00029466802,,,,,,,,,
88,2879,0.51695555,0.00029562507,,,,,,,,,
89,2889,0.52522826,0.00029658206,,,,,,,,,
90,2899,0.4948297,0.0002975391,,,,,,,,,
91,2909,0.51675946,0.00029849616,,,,,,,,,
92,2919,0.515403,0.00029945315,,,,,,,,,
93,2929,0.5399322,0.0003004102,,,,,,,,,
94,2939,0.5094327,0.00030136725,,,,,,,,,
95,2949,0.50508726,0.00030232425,,,,,,,,,
96,2959,0.50010073,0.0003032813,,,,,,,,,
97,2969,0.5013528,0.00030423835,,,,,,,,,
